rating,date,review,emoji_count,review_len,review_clean,tokens,year,month,year_month,quarter,weekday,weekday_name,is_weekend,clean_len,word_count,rating_group,mentions_wait,tfidf_가격,tfidf_가고,tfidf_가면,tfidf_가성비,tfidf_갔는데,tfidf_그래,tfidf_금방,tfidf_내부,tfidf_다들,tfidf_다른,tfidf_대기,tfidf_대기줄,tfidf_대전,tfidf_딸기,tfidf_딸기시루,tfidf_많고,tfidf_많아,tfidf_많아서,tfidf_많은,tfidf_많음,tfidf_많지,tfidf_말이,tfidf_맛도,tfidf_맛은,tfidf_맛있,tfidf_맛있고,tfidf_맛있네요,tfidf_맛있다,tfidf_맛있어요,tfidf_맛있었다,tfidf_맛있음,tfidf_망고시루,tfidf_매장,tfidf_먹어봤는데,tfidf_먹을,tfidf_명란,tfidf_명란바게트,tfidf_무조건,tfidf_밖에,tfidf_방문,tfidf_별로,tfidf_본점,tfidf_부추빵,tfidf_빨리,tfidf_빵도,tfidf_빵들,tfidf_빵은,tfidf_빵을,tfidf_빵이,tfidf_빵집,tfidf_사람,tfidf_사람들,tfidf_사서,tfidf_샀는데,tfidf_샌드위치,tfidf_생각,tfidf_성심당,tfidf_소금빵,tfidf_솔직히,tfidf_싸고,tfidf_없고,tfidf_없어서,tfidf_오전,tfidf_웨이팅,tfidf_유명한,tfidf_이렇게,tfidf_이유,tfidf_이정,tfidf_인기,tfidf_임산부,tfidf_입장,tfidf_있습니다,tfidf_있어서,tfidf_있음,tfidf_작은메아리,tfidf_저렴,tfidf_정신,tfidf_종류,tfidf_좋고,tfidf_좋아요,tfidf_좋은,tfidf_주말,tfidf_주차,tfidf_줄은,tfidf_줄이,tfidf_직원분들,tfidf_처음,tfidf_최고,tfidf_최애,tfidf_케익,tfidf_토요일,tfidf_튀김소보로,tfidf_튀소,tfidf_튀소구마,tfidf_특히,tfidf_평일,tfidf_하나,tfidf_하지,tfidf_했는데,tfidf_했지
5.0,2024-07-04,"성심당은 언제나 최고ㅠㅠ
탁순희빵이 제일 맛있는데 단종됐나봄.. 작년부터 안보임ㅠㅠㅠ",0,47,성심당은 언제나 최고 탁순희빵이 제일 맛있는데 단종됐나봄 작년부터 안보임,성심당 언제나 최고 탁순희빵 제일 맛있는데 단종됐나봄 작년 안보임,2024,7,2024-07,3,3,목,0,40,9,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5195860052542637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8544181547368457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-06,"27도의 금요일 점심시간.
웨이팅 35분. 빵 담는데 10분. 계산 하는데 5분. 
눈물 닦는데 5분. 도합 1시간.",0,65,27도의 금요일 점심시간 웨이팅 35분 빵 담는데 10분 계산 하는데 5분 눈물 닦는데 5분 도합 1시간,27 금요일 점심시간 웨이팅 35분 담는데 10분 계산 하는데 5분 눈물 닦는데 5분 도합 1시간,2024,7,2024-07,3,5,토,1,58,15,긍정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-08,성심당은 좋은 것,0,9,성심당은 좋은 것,성심당 좋은,2024,7,2024-07,3,0,월,0,9,2,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791811065521474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8777160515357229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-11,"명실상부한 대전의 마스코트, 성심당에 다녀왔어요. 오로지 빵을 사기 위해 대전 오신다는 분들도 있는 정도로 국내에서 가장 유명한 빵집입니다. 당일 만든 빵은 당...",0,92,명실상부한 대전의 마스코트 성심당에 다녀왔어요 오로지 빵을 사기 위해 대전 오신다는 분들도 있는 정도로 국내에서 가장 유명한 빵집입니다 당일 만든 빵은 당,명실상부한 대전 마스코트 성심당 다녀왔어요 오로지 빵을 사기 위해 대전 오신다 분들 국내 가장 유명한 빵집입니다 당일 만든 빵은,2024,7,2024-07,3,3,목,0,86,19,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883706679689726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014347514853491,0.4131527688393666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27190092546829125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49804093577083874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-11,주차가능 소보로 떡케이크 잠봉뵈르 주먹밥,0,22,주차가능 소보로 떡케이크 잠봉뵈르 주먹밥,주차가능 소보 떡케이크 잠봉뵈르 주먹밥,2024,7,2024-07,3,3,목,0,22,5,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-13,튀김소보로 맛있어요,0,10,튀김소보로 맛있어요,튀김소보로 맛있어요,2024,7,2024-07,3,5,토,1,10,2,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352326543533977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772320836727287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-07-15,"줄 디지는 거임
단. 빵은 가성비 좋거 맛남^^
본점은 주차 못한다고 생각하고 가긔",0,46,줄 디지는 거임 단 빵은 가성비 좋거 맛남 본점은 주차 못한다고 생각하고 가긔,디지 거임 빵은 가성비 좋거 맛남 본점 주차 못한다고 생각 가긔,2024,7,2024-07,3,0,월,0,43,11,긍정,0,0.0,0.0,0.0,0.3705212222935464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46348660059125923,0.0,0.0,0.0,0.0,0.4050954957306809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47022064140378445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125274457421596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-16,사람이너~~~~무많아요ㅎ,0,13,사람이너 무많아요,사람이너 무많아요,2024,7,2024-07,3,1,화,0,9,2,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-19,대전 살면서 이렇게 기다리는것도신기하네요ㅋㅋㅋㅋㅋ 냉방기도 밖에 설치되어있고 우산도 제공되어서 기다리기 좋았네요,0,62,대전 살면서 이렇게 기다리는것도신기하네요 냉방기도 밖에 설치되어있고 우산도 제공되어서 기다리기 좋았네요,대전 살면서 이렇게 기다리는것도신기하네요 냉방기 밖에 설치되어있고 우산 제공되어서 기다리기 좋았네요,2024,7,2024-07,3,4,금,0,57,11,긍정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379014995394888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543499191051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543499191051424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-26,"망고시루 절망편. 그러나 맛있다. 두 번 먹음.
귤시루 희망편. 

빵추천: 성심당에 있는 빵 진짜 많이 먹었는데 특히 <미스터홍, 보...",0,78,망고시루 절망편 그러나 맛있다 두 번 먹음 귤시루 희망편 빵추천 성심당에 있는 빵 진짜 많이 먹었는데 특히 미스터홍 보,망고시루 절망편 그러나 맛있다 먹음 귤시루 희망편 빵추천 성심당 먹었는데 특히 미스터홍,2024,7,2024-07,3,4,금,0,66,12,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525330258538436,0.0,0.0,0.0,0.5776335153000786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29579732972217515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5230207616071281,0.0,0.0,0.0,0.0,0.0
4.0,2024-07-30,웨이팅이 좀 길고 점원이 빵을 던지며 계산해서 기분은 나빴지만 빵은 맛있네요…..,0,45,웨이팅이 좀 길고 점원이 빵을 던지며 계산해서 기분은 나빴지만 빵은 맛있네요,웨이팅 길고 점원 빵을 던지며 계산해서 기분 나빴지 빵은 맛있네요,2024,7,2024-07,3,1,화,0,42,10,긍정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022879822626274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46604470510724505,0.4796487090505707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358768578046272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-07-30,"젊은 시절을 대전에서 보내서... 어릴 때부터 즐겨가던 빵집이에요. 전 튀김소보로와 부추빵은 좋아하지 않고, 다른 빵들은 다 좋아해요",0,74,젊은 시절을 대전에서 보내서 어릴 때부터 즐겨가던 빵집이에요 전 튀김소보로와 부추빵은 좋아하지 않고 다른 빵들은 다 좋아해요,젊은 시절 대전 보내서 어릴 즐겨가던 빵집이에요 튀김소보로 부추빵 좋아하지 않고 다른 빵들 좋아해요,2024,7,2024-07,3,1,화,0,69,14,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47213274079350764,0.0,0.0,0.3106428971817341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47837346319176166,0.0,0.0,0.47213274079350764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47837346319176166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-08-01,"빵이 맛있다.
빵집에 대해 더 할 말이 있을까?
자주 가고픈 곳",0,35,빵이 맛있다 빵집에 대해 더 할 말이 있을까 자주 가고픈 곳,빵이 맛있다 빵집 대해 말이 있을까 자주 가고픈,2024,8,2024-08,3,3,목,0,33,8,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5725389674580659,0.0,0.0,0.0,0.0,0.0,0.5476598565173273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44112630398589364,0.4215155942942294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-08-01,평일 사람 너무 많음,0,11,평일 사람 너무 많음,평일 사람 많음,2024,8,2024-08,3,3,목,0,11,3,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227866203622482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41928258689405234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5493465333946786,0.0,0.0,0.0,0.0
5.0,2024-08-01,평일에도 사람이 정말 많네요. 그래도 30-40분 기다리면 맘껏 빵쇼핑 가능합니다. 주말엔 3시간 줄설거 평일에 오세요. 저렴하고 맛은 평범한 곳인 줄 알았는데 좋은 재료를 듬뿍 써서 너무 맛납니다! 튀김소보로랑 마라고로게가 제 입맛에 최고였어요,0,137,평일에도 사람이 정말 많네요 그래도 30 40분 기다리면 맘껏 빵쇼핑 가능합니다 주말엔 3시간 줄설거 평일에 오세요 저렴하고 맛은 평범한 곳인 줄 알았는데 좋은 재료를 듬뿍 써서 너무 맛납니다 튀김소보로랑 마라고로게가 제 입맛에 최고였어요,평일 사람 많네요 그래 30 40분 기다리면 맘껏 빵쇼핑 가능합니다 주말엔 3시간 줄설거 평일 오세요 저렴 맛은 평범한 곳인 알았는데 좋은 재료 듬뿍 써서 맛납니다 튀김소보로 마라고로게 입맛 최고였어요,2024,8,2024-08,3,3,목,0,133,29,긍정,1,0.0,0.0,0.0,0.0,0.0,0.366375077558299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35975670499860607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22138550872303928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248031591029636,0.0,0.0,0.0,0.0,0.366375077558299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33326334806693864,0.0,0.0,0.0,0.5801212144855911,0.0,0.0,0.0,0.0
3.0,2024-08-03,빵은 정말 그냥 그랬어요. 줄 서서 먹어야 할 정도는 아닌 것 같아요. 근데 그 무슨 메아리인가? 그 빵은 엄청 맛있게 먹긴 했어요! 근데 빵은 그저그런데 망고시루케이크는 진짜 대박이...,0,105,빵은 정말 그냥 그랬어요 줄 서서 먹어야 할 정도는 아닌 것 같아요 근데 그 무슨 메아리인가 그 빵은 엄청 맛있게 먹긴 했어요 근데 빵은 그저그런데 망고시루케이크는 진짜 대박이,빵은 그랬어요 서서 먹어야 아닌 무슨 메아리인 빵은 맛있게 먹긴 빵은 그저그런데 망고시루케이크 대박,2024,8,2024-08,3,5,토,1,98,14,중립,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,2024-08-05,줄서서 먹는거비하면 엄청 맛있는거는 아닌데 가격이 다른 프랜차이즈 빵집에 비하면 저렴합니다.,0,51,줄서서 먹는거비하면 엄청 맛있는거는 아닌데 가격이 다른 프랜차이즈 빵집에 비하면 저렴합니다,줄서서 먹는거비하면 맛있는거 아닌데 가격 다른 프랜차이즈 빵집 비하면 저렴합니다,2024,8,2024-08,3,0,월,0,50,10,긍정,1,0.4753909411249063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6623320904493227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5790679192093152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2024-08-09,"사람 진짜ㅡ많고 대기표 있었음 좋겠음.
  줄 진짜 너무 길어서 포기 주차할곳도 없음",0,47,사람 진짜 많고 대기표 있었음 좋겠음 줄 진짜 너무 길어서 포기 주차할곳도 없음,사람 많고 대기표 있었음 좋겠음 길어서 포기 주차할곳 없음,2024,8,2024-08,3,4,금,0,44,9,부정,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295878085398234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583762780796597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-08-10,빵사러 대전까지 운전해간 스스로를 칭찬하게 되는 바로 그곳 성...,0,37,빵사러 대전까지 운전해간 스스로를 칭찬하게 되는 바로 그곳 성,빵사러 대전 운전해간 스스 칭찬하게 바로 그곳,2024,8,2024-08,3,5,토,1,34,7,긍정,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,2024-08-11,"어제 갔는데 웨이팅 30분 정도 하고 가서 사왔어요 생각보다 종류가 되게 많았고 역시 유명하다는 튀소는 빵이 비맞아서 축축해져 있음에도 맛있더라고요!
남은...",0,89,어제 갔는데 웨이팅 30분 정도 하고 가서 사왔어요 생각보다 종류가 되게 많았고 역시 유명하다는 튀소는 빵이 비맞아서 축축해져 있음에도 맛있더라고요 남은,어제 갔는데 웨이팅 30분 가서 사왔어요 생각 종류 되게 많았고 유명하다 튀소 빵이 비맞아서 축축해져 있음 맛있더라고요 남은,2024,8,2024-08,3,6,일,1,85,18,긍정,1,0.0,0.0,0.0,0.0,0.4019603289122212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475779788098295,0.0,0.0,0.0,0.0,0.0,0.0,0.39589933238595504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31898974938707625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41550240528646376,0.0,0.0,0.0,0.3902296487795964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3663403792159612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
